agr_cred_id;gregor_dt;agr_num;grntee_agr_num;prnt_agr_cred_id;signed_dt;crncy_id;expiration_dt;crncy_cd;prvsn_port_flag;mis_prod_id;agr_qlty_cat_type_id;agr_regls_type_id;agr_srv_qlty_type_id;issue_int_org_id;srv_int_org_id;bal_int_org_id;agr_cred_purpose_txt;#crm_cred_type_id;issue_crncy_id;issue_crncy_cd;issue_dt;close_dt;host_agr_cred_id;#eks_agr_cred_type_id;rvlng_flag;agr_frame_id;overdraft_flag;grntee_claim_notice_dt;#eks_a_f26_agr_cred_type_id;f26_agr_cred_type_cd;f26_agr_cred_type_id;agr_cred_type_id;grntee_prod_id;restruct_cnt;last_expiration_dt;agr_cred_rate;agr_cred_current_rate;agr_cred_deferral_rate;last_prolong_dt;prolong_cnt;bki_grant_flag;prvsn_rate;debt_due_rub;debt_ovr_rub;intrst_due_bal_rub;intrst_due_off_rub;intrst_ovr_off_rub;intrst_ovr_bal_rub;unused_limit_rub;comiss_rub;grntee_rub;debt_due_issue_amt;debt_ovr_issue_amt;intrst_due_bal_issue_amt;intrst_due_off_issue_amt;intrst_ovr_bal_issue_amt;intrst_ovr_off_issue_amt;unused_limit_issue_amt;comiss_issue_amt;grntee_issue_amt;debt_due_amt;debt_ovr_amt;intrst_due_bal_amt;intrst_due_off_amt;intrst_ovr_bal_amt;intrst_ovr_off_amt;unused_limit_amt;comiss_amt;grntee_amt;debt_rub;debt_issue_amt;debt_amt;intrst_due_rub;intrst_due_issue_amt;intrst_due_amt;intrst_ovr_rub;intrst_ovr_issue_amt;intrst_ovr_amt;intrst_bal_rub;intrst_bal_issue_amt;intrst_bal_amt;intrst_off_rub;intrst_off_issue_amt;intrst_off_amt;issued_amt;issued_rub;issued_issue_amt;debt_prvsn_write_off_rub;debt_prvsn_write_off_amt;initial_f26_rub;initial_f26_amt;a_prvsn_debt_due_rub;a_prvsn_debt_ovr_rub;a_prvsn_intrst_due_bal_rub;a_prvsn_intrst_ovr_bal_rub;a_prvsn_unused_limit_rub;a_prvsn_comiss_rub;a_prvsn_grntee_rub;a_prvsn_debt_rub;a_prvsn_intrst_bal_rub;c_prvsn_debt_due_rub;c_prvsn_debt_ovr_rub;c_prvsn_intrst_due_bal_rub;c_prvsn_intrst_ovr_bal_rub;c_prvsn_unused_limit_rub;c_prvsn_comiss_rub;c_prvsn_grntee_rub;c_prvsn_debt_rub;c_prvsn_intrst_bal_rub;prvsn_debt_due_rub;prvsn_debt_ovr_rub;prvsn_intrst_due_bal_rub;prvsn_intrst_ovr_bal_rub;prvsn_unused_limit_rub;prvsn_comiss_rub;prvsn_grntee_rub;prvsn_debt_rub;prvsn_intrst_bal_rub;debt_ovr_dt;intrst_ovr_dt;ovr_dt;agr_cred_stts_type_id;agr_cred_stts_type_cd;cust_id;restruct_flag;last_restruct_dt;debt_ovr_days_cnt;intrst_ovr_days_cnt;ovr_days_cnt;used_limit_rub;used_limit_amt;f26_rub;f26_amt;f26_prvsn_port_id;restruct_refin_default_flag;restruct_refin_default_dt;#eks_rvlng_flag;#eks_overdraft_flag;cond_prec_flag;a_prvsn_comiss_due_rub;a_prvsn_comiss_ovr_rub;c_prvsn_comiss_due_rub;c_prvsn_comiss_ovr_rub;mkt_idx_next_rvsn_dt;mkt_idx_rvsn_dt;agr_cred_margin_rate;rate_rvsn_time_period_id;KF_flag
4948309617;2018-05-29;2937;;4888971717;2010-09-23;37107;2015-09-20;810;N;1;;10000000002154;-1;672631647;28854311047;29051683109;;;37107;810;2010-09-27;2013-11-07;4569673410412;-1010;N;-1;N;;;Т;3;-1010;;0;2015-09-20;                         14.000000000000;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10950276948;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
4949494117;2018-05-29;01310113/36401147;;4891049517;2013-08-13;37107;2014-08-12;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2013-08-19;2014-07-07;4569708451440;-1010;N;-1;N;;;Т;3;-1010;;0;2014-08-12;                         10.500000000000;;;;0;;0;                              0.00000000;;                              0.00000000;;;;;;;0;;0;;;;;;;0;;0;;;;;;;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                       40000000.00000000;40000000;                       40000000.00000000;;;40000000;                       40000000.00000000;                              0.00000000;;                              0.00000000;;;;;                              0.00000000;                              0.00000000;                  0.00000000000000000000;;                  0.00000000000000000000;;;;;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;                  0.00000000000000000000;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;40000000;40000000;40000000;40000000;;;;N;N;N;;;;;;;;;N
4890150117;2018-05-29;2216/8606-0123;;4890150117;2012-05-04;37107;2017-04-27;810;Y;11;10000000003022;10000000001254;10000000000723;672631647;28854348047;29051720109;;;37107;810;2012-05-05;;4569693698047;-1008;N;-1;N;;10000000054624;2;10000000056224;-1008;;0;2017-04-27;                         14.000000000000;                         14.000000000000;;;0;N;100;                              0.00000000;                        2778050.00000000;                              0.00000000;                              0.00000000;                          37925.94000000;                          32091.77000000;;;;0;2778050;0;0;32091,77;37925,94;;;;0;2778050;0;0;32091,77;37925,94;;;;                        2778050.00000000;2778050;2778050;                              0.00000000;0;0;                          70017.71000000;70017,71;70017,71;                          32091.77000000;32091,77;32091,77;                          37925.94000000;37925,94;37925,94;                       30000000.00000000;30000000;                       30000000.00000000;;;9000000;                        9000000.00000000;                              0.00000000;                        2778050.00000000;                              0.00000000;                          32091.77000000;;;;                        2778050.00000000;                          32091.77000000;                  0.00000000000000000000;            2778050.00000000000000000000;                  0.00000000000000000000;              32091.77000000000000000000;;;;            2778050.00000000000000000000;              32091.77000000000000000000;                  0.00000000000000000000;            2778050.00000000000000000000;                  0.00000000000000000000;              32091.77000000000000000000;;;;            2778050.00000000000000000000;              32091.77000000000000000000;2016-12-27;2016-12-27;2016-12-27;35006;WORK;10950276948;N;;519;519;519;30000000;30000000;30000000;30000000;1;;;N;N;N;;;;;;;;;N
4949034417;2018-05-29;2216/8606-0123;;4890150117;2012-05-04;37107;2017-04-27;810;Y;11;-1;10000000002154;10000000000723;672631647;28854348047;29051720109;F303_TC_3;;37107;810;2012-05-05;;4569693709127;-1010;N;-1;N;;;Т;3;-1010;;0;2017-04-27;                         14.000000000000;                         14.000000000000;;;0;;100;                              0.00000000;                        2778050.00000000;                              0.00000000;                              0.00000000;                          37925.94000000;                          32091.77000000;;;;0;2778050;0;0;32091,77;37925,94;;;;0;2778050;0;0;32091,77;37925,94;;;;                        2778050.00000000;2778050;2778050;                              0.00000000;0;0;                          70017.71000000;70017,71;70017,71;                          32091.77000000;32091,77;32091,77;                          37925.94000000;37925,94;37925,94;                       30000000.00000000;30000000;                       30000000.00000000;;;30000000;                       30000000.00000000;                              0.00000000;                        2778050.00000000;                              0.00000000;                          32091.77000000;;;;                        2778050.00000000;                          32091.77000000;                  0.00000000000000000000;            2778050.00000000000000000000;                  0.00000000000000000000;              32091.77000000000000000000;;;;            2778050.00000000000000000000;              32091.77000000000000000000;                  0.00000000000000000000;            2778050.00000000000000000000;                  0.00000000000000000000;              32091.77000000000000000000;;;;            2778050.00000000000000000000;              32091.77000000000000000000;2016-12-27;2016-12-27;2016-12-27;35006;WORK;10950276948;N;;519;519;519;30000000;30000000;30000000;30000000;1;;;N;N;N;;;;;;;;;N
5570038817;2018-05-29;00450015/36401155(1);;5570020817;2015-07-06;37107;2016-02-29;810;N;11;10000000002622;10000000002154;10000000000423;672631647;28834633047;29032005109;;10000000002837;37107;810;2015-07-06;;4661068411071;-1010;N;-1;N;;;Т;3;-1010;;0;2016-02-29;                         14.000000000000;                         14.000000000000;;;0;;100;                              0.00000000;                       70000000.00000000;                              0.00000000;                              0.00000000;                         133879.78000000;                        1553225.55000000;;;;0;70000000;0;0;1553225,55;133879,78;;;;0;70000000;0;0;1553225,55;133879,78;;;;                       70000000.00000000;70000000;70000000;                              0.00000000;0;0;                        1687105.33000000;1687105,33;1687105,33;                        1553225.55000000;1553225,55;1553225,55;                         133879.78000000;133879,78;133879,78;                       70000000.00000000;70000000;                       70000000.00000000;;;70000000;                       70000000.00000000;                              0.00000000;                       70000000.00000000;                              0.00000000;                        1553225.55000000;;;;                       70000000.00000000;                        1553225.55000000;                  0.00000000000000000000;           70000000.00000000000000000000;                  0.00000000000000000000;            1553225.55000000000000000000;;;;           70000000.00000000000000000000;            1553225.55000000000000000000;                  0.00000000000000000000;           70000000.00000000000000000000;                  0.00000000000000000000;            1553225.55000000000000000000;;;;           70000000.00000000000000000000;            1553225.55000000000000000000;2016-02-29;2016-01-28;2016-01-28;35006;WORK;8098725248;N;;821;853;853;70000000;70000000;70000000;70000000;;;;N;N;N;;;;;;;;;N
4901658417;2018-05-29;5-3308;;4893450417;2011-07-06;37107;2011-08-04;810;N;4;;10000000001754;-1;672631647;672631647;29003183109;;;37107;810;2011-07-06;2011-08-04;4569683035378;-1009;Y;-1;Y;;10000000054824;4;10000000056424;-1008;;0;2011-08-04;                         10.500000000000;;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;Y;Y;N;;;;;;;;;N
4891204517;2018-05-29;2216/8606/0524/13;;4891204517;2013-10-28;37107;2016-10-27;810;N;1;10000000002822;10000000001454;10000000000423;672631647;28854311047;29051683109;F303_TC_1;;37107;810;2013-11-01;2016-12-07;4569710398325;-1009;N;-1;N;;10000000054524;1;10000000056124;-1009;;0;2016-10-27;                         12.500000000000;                         12.500000000000;;;0;N;21;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;;;;0;0;0;0;0;0;;;;0;0;0;0;0;0;;;;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                       20000000.00000000;20000000;                       20000000.00000000;;;20000000;                       20000000.00000000;                              0.00000000;;                              0.00000000;;                              0.00000000;;;                              0.00000000;                              0.00000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;;;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;                  0.00000000000000000000;;                  0.00000000000000000000;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10950276948;N;;0;0;0;20000000;20000000;20000000;20000000;29;;;N;N;N;;;;;;;;;N
4948940817;2018-05-29;00230012/36402227;;4889988717;2012-02-13;37107;2017-01-28;810;N;11;10000000002922;10000000002154;10000000000623;672631647;28834633047;29032005109;;10000000007737;37107;810;2012-02-22;;4569691386275;-1010;N;-1;N;;;Т;3;-1010;;0;2016-02-29;                         15.400000000000;                         15.400000000000;;;0;;100;                              0.00000000;                       53201000.00000000;                              0.00000000;                              0.00000000;                          87729.51000000;                        1159709.19000000;;                              0.00000000;;0;53201000;0;0;1159709,19;87729,51;;0;;0;53201000;0;0;1159709,19;87729,51;;0;;                       53201000.00000000;53201000;53201000;                              0.00000000;0;0;                        1247438.70000000;1247438,7;1247438,7;                        1159709.19000000;1159709,19;1159709,19;                          87729.51000000;87729,51;87729,51;                      150000000.00000000;150000000;                      150000000.00000000;;;150000000;                      150000000.00000000;                              0.00000000;                       53201000.00000000;                              0.00000000;                        1159709.19000000;;;;                       53201000.00000000;                        1159709.19000000;                  0.00000000000000000000;           53201000.00000000000000000000;                  0.00000000000000000000;            1159709.19000000000000000000;;                  0.00000000000000000000;;           53201000.00000000000000000000;            1159709.19000000000000000000;                  0.00000000000000000000;           53201000.00000000000000000000;                  0.00000000000000000000;            1159709.19000000000000000000;;;;           53201000.00000000000000000000;            1159709.19000000000000000000;2016-01-28;2016-01-28;2016-01-28;35006;WORK;10949204348;N;;853;853;853;150000000;150000000;150000000;150000000;;;;N;N;N;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;N
4888483017;2018-05-29;2101;;4888483017;2009-09-23;37107;2011-03-23;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2009-09-25;2011-03-23;4569649909971;-1008;Y;-1;N;;10000000054724;3;10000000056324;-1008;;0;2011-03-23;                         16.500000000000;                         16.500000000000;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;Y;N;N;;;;;;;;;N
4901713017;2018-05-29;6-3308;;4893450417;2011-08-05;37107;2011-08-31;810;N;4;;10000000001754;-1;672631647;672631647;29003183109;;;37107;810;2011-08-08;2011-09-01;4569686553191;-1009;Y;-1;Y;;10000000054824;4;10000000056424;-1008;;0;2011-08-31;                         10.500000000000;;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;Y;Y;N;;;;;;;;;N
4891052117;2018-05-29;01260013/30013210;;4891052117;2013-08-22;37407;2023-08-18;978;N;5;10000000003022;10000000001954;10000000000623;672550947;28834644047;29032016109;;10000000007737;37407;978;2013-09-12;;4569708468225;-1009;N;-1;N;;10000000054524;1;10000000056124;-1009;;0;2023-08-18;                          7.500000000000;                          7.500000000000;;;0;N;100;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;;;;0;0;0;0;0;0;;;;0;0;0;0;0;0;;;;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                       17335200.00000000;1262560753,44;                       17335200.00000000;;;1262560753,44;                       17335200.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;;;                              0.00000000;                              0.00000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;;;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;35006;WORK;10950225448;N;;0;0;0;1262560753,44;17335200;1262560753,44;17335200;;;;N;N;Y;;;;;;;;;N
4889885217;2018-05-29;4135;;4889885217;2011-11-30;37107;2013-11-28;810;N;6;;10000000001954;-1;672631647;672631647;29003183109;;;37107;810;2011-12-08;2013-10-11;4569689699945;-1008;N;-1;N;;10000000054624;2;10000000056224;-1008;;0;2013-11-28;                         11.800000000000;                         11.800000000000;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
5667716817;2018-05-29;01260013/30013210;;5667716817;2017-06-28;37107;2023-06-18;810;N;11;10000000003022;10000000013954;10000000000423;667352747;28834644047;29032016109;F303_TC_4.7;10000000007737;37107;810;2017-12-28;;5601876019151;-1009;N;-1;N;;10000000054524;9;10000000055924;-1009;;0;2023-06-18;;;;;0;;100;;                       30793368.04000000;;                              0.00000000;                              0.00000000;                              0.00000000;;;;;30793368,04;;0;0;0;;;;;30793368,04;;0;0;0;;;;                       30793368.04000000;30793368,04;30793368,04;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;;;;;;;;;                       30793368.04000000;;;;;;                       30793368.04000000;                              0.00000000;;           30793368.04000000000000000000;;                  0.00000000000000000000;;;;           30793368.04000000000000000000;                  0.00000000000000000000;;           30793368.04000000000000000000;;;;;;           30793368.04000000000000000000;                  0.00000000000000000000;2017-06-14;;2017-06-14;35006;WORK;8099217348;N;;350;0;350;;;0;0;;Y;2017-05-25;N;N;N;;;;;;;;;N
4889988717;2018-05-29;00230012/36402227;;4889988717;2012-02-13;37107;2017-01-28;810;N;11;10000000003022;10000000001954;10000000000623;672631647;28834633047;29032005109;F303_TC_14;10000000007737;37107;810;2012-02-22;;4569691378078;-1008;N;-1;N;;10000000054624;2;10000000056224;-1008;;0;2016-02-29;                         15.400000000000;                         15.400000000000;;;0;N;100;                              0.00000000;                       53201000.00000000;                              0.00000000;                              0.00000000;                          87729.51000000;                        1159709.19000000;;                              0.00000000;;0;53201000;0;0;1159709,19;87729,51;;0;;0;53201000;0;0;1159709,19;87729,51;;0;;                       53201000.00000000;53201000;53201000;                              0.00000000;0;0;                        1247438.70000000;1247438,7;1247438,7;                        1159709.19000000;1159709,19;1159709,19;                          87729.51000000;87729,51;87729,51;                      150000000.00000000;150000000;                      150000000.00000000;;;121992000;                      121992000.00000000;                              0.00000000;                       53201000.00000000;                              0.00000000;                        1159709.19000000;;;;                       53201000.00000000;                        1159709.19000000;                  0.00000000000000000000;           53201000.00000000000000000000;                  0.00000000000000000000;            1159709.19000000000000000000;;                  0.00000000000000000000;;           53201000.00000000000000000000;            1159709.19000000000000000000;                  0.00000000000000000000;           53201000.00000000000000000000;                  0.00000000000000000000;            1159709.19000000000000000000;;;;           53201000.00000000000000000000;            1159709.19000000000000000000;2016-01-28;2016-01-28;2016-01-28;35006;WORK;10949204348;N;;853;853;853;150000000;150000000;150000000;150000000;;;;N;N;N;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;N
4949054317;2018-05-29;31310212/36401142;;4890185017;2012-05-05;37107;2013-11-01;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2012-05-16;2013-11-01;4569694610635;-1010;N;-1;N;;;Т;3;-1010;;0;2013-11-01;                         13.000000000000;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
5572560917;2018-05-29;01310615/36401145(1);;5572305417;2015-07-24;37107;2016-02-29;810;N;11;10000000002622;10000000002154;10000000000423;672631647;28834633047;29032005109;;;37107;810;2015-07-24;;4682694939520;-1010;N;-1;N;;;Т;3;-1010;;0;2016-02-29;                         13.500000000000;                         13.500000000000;;;0;;100;                              0.00000000;                       29987011.27000000;                              0.00000000;                              0.00000000;                          55303.91000000;                         641616.32000000;;                             20.18000000;;0;29987011,27;0;0;641616,32;55303,91;;20,18;;0;29987011,27;0;0;641616,32;55303,91;;20,18;;                       29987011.27000000;29987011,27;29987011,27;                              0.00000000;0;0;                         696920.23000000;696920,23;696920,23;                         641616.32000000;641616,32;641616,32;                          55303.91000000;55303,91;55303,91;                       30000000.00000000;30000000;                       30000000.00000000;;;30000000;                       30000000.00000000;                              0.00000000;                       29987011.27000000;                              0.00000000;                         641616.32000000;;                             20.18000000;;                       29987011.27000000;                         641616.32000000;                  0.00000000000000000000;           29987011.27000000000000000000;                  0.00000000000000000000;             641616.32000000000000000000;;                 20.18000000000000000000;;           29987011.27000000000000000000;             641616.32000000000000000000;                  0.00000000000000000000;           29987011.27000000000000000000;                  0.00000000000000000000;             641616.32000000000000000000;;                 20.18000000000000000000;;           29987011.27000000000000000000;             641616.32000000000000000000;2016-02-29;2016-01-28;2016-01-28;35006;WORK;10949204348;N;;821;853;853;30000000;30000000;30000000;30000000;;;;N;N;N;                             20.18000000;                              0.00000000;                 20.18000000000000000000;                  0.00000000000000000000;;;;;N
4891705117;2018-05-29;01470014/36401151;;4891705117;2014-08-27;37107;2016-02-24;810;N;11;10000000003022;10000000002154;10000000000623;672631647;28834633047;29032005109;F303_TC_1;10000000002837;37107;810;2014-08-29;;4569717579981;-1008;Y;-1;N;;10000000054724;3;10000000056324;-1008;;0;2016-02-24;                         14.350000000000;                         14.350000000000;;;0;N;100;                              0.00000000;                      123451541.91000000;                              0.00000000;                              0.00000000;                         529303.27000000;                        1043482.93000000;                              0.00000000;;;0;123451541,91;0;0;1043482,93;529303,27;0;;;0;123451541,91;0;0;1043482,93;529303,27;0;;;                      123451541.91000000;123451541,91;123451541,91;                              0.00000000;0;0;                        1572786.20000000;1572786,2;1572786,2;                        1043482.93000000;1043482,93;1043482,93;                         529303.27000000;529303,27;529303,27;                      130000000.00000000;130000000;                      130000000.00000000;;;130000000;                      130000000.00000000;                              0.00000000;                      123451541.91000000;                              0.00000000;                        1043482.93000000;                              0.00000000;;;                      123451541.91000000;                        1043482.93000000;                  0.00000000000000000000;          123451541.91000000000000000000;                  0.00000000000000000000;            1043482.93000000000000000000;                  0.00000000000000000000;;;          123451541.91000000000000000000;            1043482.93000000000000000000;                  0.00000000000000000000;          123451541.91000000000000000000;                  0.00000000000000000000;            1043482.93000000000000000000;                  0.00000000000000000000;;;          123451541.91000000000000000000;            1043482.93000000000000000000;2015-12-28;2016-01-27;2015-12-28;35006;WORK;10949135948;N;;884;854;884;123451541,91;123451541,91;123451541,91;123451541,91;;;;Y;N;N;;;;;;;;;N
4947843017;2018-05-29;2101;;4888483017;2009-09-23;37107;2011-03-23;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2009-09-25;2011-03-23;4569649916996;-1010;N;-1;N;;;Т;3;-1010;;0;2011-03-23;                         16.500000000000;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
4948345017;2018-05-29;2977;;4901396117;2010-10-07;37107;2012-03-27;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2010-10-14;2012-03-26;4569674167249;-1010;N;-1;N;;;Т;3;-1010;;0;2012-03-27;                         10.250000000000;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949135948;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
4891236417;2018-05-29;01780013/36401147;;4891236417;2013-11-26;37107;2014-05-25;810;N;1;10000000002622;10000000002154;10000000000423;672631647;672631647;29003183109;;;37107;810;2013-11-27;2014-05-27;4569710684220;-1008;N;-1;N;;10000000054624;2;10000000056224;-1008;;0;2014-05-25;                         10.500000000000;                         10.500000000000;;;0;N;0;                              0.00000000;;                              0.00000000;;;;                              0.00000000;;;0;;0;;;;0;;;0;;0;;;;0;;;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                       29999997.50000000;29999997,5;                       29999997.50000000;;;30000000;                       30000000.00000000;                              0.00000000;;                              0.00000000;;                              0.00000000;;;                              0.00000000;                              0.00000000;                  0.00000000000000000000;;                  0.00000000000000000000;;                  0.00000000000000000000;;;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;                  0.00000000000000000000;;                  0.00000000000000000000;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949135948;N;;0;0;0;29999997,5;29999997,5;29999997,5;29999997,5;;;;N;N;N;;;;;;;;;N
4900830917;2018-05-29;2240;;4900830917;2009-12-09;37107;2011-06-07;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2009-12-16;2011-06-07;4569653976827;-1008;Y;-1;N;;10000000054724;3;10000000056324;-1008;;0;2011-06-07;                         15.000000000000;                         15.000000000000;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949135948;N;;0;0;0;;;0;;;;;Y;N;N;;;;;;;;;N
5636988417;2018-05-29;00400016/30013210(2);;5609346217;2016-12-13;37107;2017-05-23;810;N;1;10000000002722;10000000002154;10000000000423;672550947;28834644047;29032016109;;;37107;810;2016-12-13;2017-12-29;5353595050155;-1010;N;-1;N;;;Т;3;-1010;;0;2017-05-23;                          0.000000000000;                          0.000000000000;;;0;;100;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;;                              0.00000000;;0;0;0;0;0;0;;0;;0;0;0;0;0;0;;0;;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                              0.00000000;0;0;                         899697.60000000;899697,6;                         899697.60000000;;;899697,6;                         899697.60000000;                              0.00000000;                              0.00000000;                              0.00000000;                              0.00000000;;                              0.00000000;;                              0.00000000;                              0.00000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;                  0.00000000000000000000;;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;                  0.00000000000000000000;;                  0.00000000000000000000;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10950370348;N;;0;0;0;899697,6;899697,6;899697,6;899697,6;;;;N;N;N;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;N
4948157717;2018-05-29;2529;;4888774617;2010-05-05;37107;2011-10-27;810;N;1;;10000000002154;-1;672631647;672631647;29003183109;;;37107;810;2010-05-06;2011-05-18;4569666567397;-1010;N;-1;N;;;Т;3;-1010;;0;2011-10-27;                         12.000000000000;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;N;N;N;;;;;;;;;N
4889739817;2018-05-29;4051;;4889739817;2011-10-14;37107;2012-04-11;810;N;4;;10000000001754;-1;672631647;672631647;29003183109;;;37107;810;2011-10-25;2012-04-11;4569687027038;-1009;Y;-1;Y;;10000000054824;4;10000000056424;-1008;;0;2012-04-11;                         10.600000000000;;;;0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;;;;;                  0.00000000000000000000;                  0.00000000000000000000;;;;33606;CLOSE;10949204348;N;;0;0;0;;;0;;;;;Y;Y;N;;;;;;;;;N
